file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,15,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000451135605931,0.00000000797285310,0.00000000920213916,0.00000032071023789,0.00000133913256326,0.00000039995815127
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,19,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000356226347581,0.00000000513859687,0.00000000612241871,0.00000035712036430,0.00000124637543682,0.00000045036739189
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,23,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000294329005179,0.00000000333375395,0.00000000417070862,0.00000037799647217,0.00000121008843376,0.00000048306304352
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,27,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000250771616081,0.00000000251354658,0.00000000333141335,0.00000039424531997,0.00000109994925265,0.00000049411973732
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,31,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000218454843524,0.00000000191294645,0.00000000267504363,0.00000041472642256,0.00000106761424628,0.00000050497650557
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,11,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000609643110971,0.00000001778001250,0.00000002086205014,0.00000023422096612,0.00000139526268682,0.00000031096568863
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,15,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000447073433103,0.00000000829624911,0.00000000950462748,0.00000034910682737,0.00000138741366670,0.00000044155372491
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,19,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000352954145916,0.00000000501003632,0.00000000613634704,0.00000032832686777,0.00000117974461649,0.00000041816486199
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,23,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000291572002099,0.00000000330250253,0.00000000423888613,0.00000035504387634,0.00000115089262793,0.00000045960384092
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,27,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000248377160153,0.00000000241546562,0.00000000326203807,0.00000037156234795,0.00000107345410092,0.00000046274146250
RepsRandparRQMC/Fper2-4-Lat-Rp-RSB-6-10000.dat,Fper2,4,Lat-Rp,RS,6,True,31,-0.00000825770317591,0.00006705999212051,0.21942447889880332,28.96094210574468875,    ,0.00000216329374194,0.00000000187531917,0.00000000261681065,0.00000040311960895,0.00000101749507829,0.00000050446478708
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-8-10000.dat,Fper2,4,Lat-Rp,RS,8,False,11,-0.00001127451900076,0.00001644357871926,-0.47103131710586132,114.07080605227618264,    ,0.00000149499790744,0.00000000008038098,0.00000000012198889,0.00000000795604414,0.00000011233123945,0.00000001135155006
