TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MeanOfMeans,MedianOfMeans,LeeValiant,MinskerNdaoud(3),MinskerNdaoud(2),MinskerNdaoud(3;1.0)
SmoothGauss,Sob-NUS,4,64,6,nus,True,7,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,3.871324757324722e-06,5.780401764573654e-06,6.155444706981633e-06,8.02124534519075e-06,5.115104276538226e-06,6.064023355738711e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,11,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,2.430072072036737e-06,3.753108290448004e-06,3.978477240610706e-06,3.7894494789883936e-06,2.905262727246673e-06,2.9548883798823446e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,15,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,1.7779053926030276e-06,2.7855014485836125e-06,2.9669024165465482e-06,2.4828780879324713e-06,2.0592218595298097e-06,2.0172864957940696e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,19,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,1.43842281427886e-06,2.2106103635287163e-06,2.3576531806224014e-06,1.8243787831475452e-06,1.5814685262369697e-06,1.5580378304958924e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,23,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,1.152188722054288e-06,1.827355443186824e-06,1.9466450382790603e-06,1.4230288138336725e-06,1.2696743099006438e-06,1.2374407369111527e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,27,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,1.0021887074510107e-06,1.570422298253181e-06,1.6660876582056187e-06,1.1666017066970298e-06,1.0714599114084388e-06,1.0470105678463278e-06
SmoothGauss,Sob-NUS,4,64,6,nus,True,31,3.042633550053182e-05,2.7070462789525157e-05,0.004069672222452442,2.9599214656172674,8.62436295008881e-07,1.371397554885452e-06,1.455673509933142e-06,9.881452341535324e-07,9.182148728764001e-07,8.97244938419485e-07
SmoothGauss,Sob-NUS,4,256,8,nus,True,7,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,1.9617740964766434e-07,2.9579377021962457e-07,3.1339589782303537e-07,4.039849249686245e-07,2.601167276537875e-07,3.0660073965681453e-07
SmoothGauss,Sob-NUS,4,256,8,nus,True,11,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,1.2302071454474284e-07,1.8690548260678666e-07,1.9925812750917811e-07,1.918140972675351e-07,1.493505949416766e-07,1.490606450707244e-07
SmoothGauss,Sob-NUS,4,256,8,nus,True,15,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,9.096099313855481e-08,1.4091301080293712e-07,1.50783587613823e-07,1.2371743895387945e-07,1.0332388355778344e-07,1.0140782900473566e-07
SmoothGauss,Sob-NUS,4,256,8,nus,True,19,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,7.213100330791409e-08,1.1048764386327398e-07,1.1856443033973844e-07,9.25162268039174e-08,8.076492392817217e-08,7.858166327468792e-08
SmoothGauss,Sob-NUS,4,256,8,nus,True,23,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,5.895646408865115e-08,9.064031762790344e-08,9.73514855919792e-08,7.21220254375269e-08,6.452891813593001e-08,6.281444292957105e-08
SmoothGauss,Sob-NUS,4,256,8,nus,True,27,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,5.076560855792969e-08,7.761519851412927e-08,8.342275027990875e-08,5.984106981547311e-08,5.446862899696001e-08,5.338041482053665e-08
SmoothGauss,Sob-NUS,4,256,8,nus,True,31,-1.9040287415250684e-06,1.3575715308045282e-06,-0.011788601805479238,2.9406723295224593,4.424281787587718e-08,6.769966003367958e-08,7.235723770165573e-08,5.116683603433135e-08,4.728666138713029e-08,4.6280333502938894e-08
SmoothGauss,Sob-NUS,4,1024,10,nus,True,7,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,1.679119644663987e-08,2.575928191183526e-08,2.7421887088685785e-08,3.506603292810321e-08,2.264190636563828e-08,2.6459314744987036e-08
SmoothGauss,Sob-NUS,4,1024,10,nus,True,11,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,1.0641758448861735e-08,1.670263142280802e-08,1.7836034830262124e-08,1.7009036793979325e-08,1.2760586052236986e-08,1.3082824302926003e-08
SmoothGauss,Sob-NUS,4,1024,10,nus,True,15,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,7.861288497282767e-09,1.2487251720709767e-08,1.3331134057297716e-08,1.0868373919420914e-08,9.013897958994438e-09,8.840766208404396e-09
SmoothGauss,Sob-NUS,4,1024,10,nus,True,19,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,6.253032090249647e-09,1.0004305683051243e-08,1.068527981878937e-08,8.046725509665661e-09,6.965470042200899e-09,6.816942345129924e-09
SmoothGauss,Sob-NUS,4,1024,10,nus,True,23,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,5.280607262643541e-09,8.26273134856319e-09,8.82318037418989e-09,6.40552747218825e-09,5.7577613845730206e-09,5.6185893549611095e-09
SmoothGauss,Sob-NUS,4,1024,10,nus,True,27,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,4.455905376809007e-09,7.104256880160194e-09,7.593530064454467e-09,5.319080527589094e-09,4.802953145190313e-09,4.705778381559427e-09
SmoothGauss,Sob-NUS,4,1024,10,nus,True,31,3.0476107403775038e-06,1.2043163049124916e-07,0.015083139344774916,2.9221028945219447,3.861303406027064e-09,6.251921284836002e-09,6.6452366510537084e-09,4.460934478982404e-09,4.11074086414684e-09,4.03697399715972e-09
SmoothGauss,Sob-NUS,4,4096,12,nus,True,7,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,1.0074850071686459e-09,1.4228537931724629e-09,1.5031860210503948e-09,1.9456218567871695e-09,1.2907733016696633e-09,1.4823602989282388e-09
SmoothGauss,Sob-NUS,4,4096,12,nus,True,11,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,6.305051026941778e-10,9.279309365629546e-10,9.8636136556538e-10,9.526224666118943e-10,7.402737767661548e-10,7.474041564634698e-10
SmoothGauss,Sob-NUS,4,4096,12,nus,True,15,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,4.72162157797131e-10,7.005517237059926e-10,7.403120336748532e-10,6.139743935805779e-10,5.310860678534442e-10,5.109413484463028e-10
SmoothGauss,Sob-NUS,4,4096,12,nus,True,19,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,3.700348605231821e-10,5.560667618672724e-10,5.898209211155276e-10,4.597200541341394e-10,4.0242104319921007e-10,3.9462842560492155e-10
SmoothGauss,Sob-NUS,4,4096,12,nus,True,23,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,3.032286782066062e-10,4.5577122818579896e-10,4.838555891802841e-10,3.6351309439254565e-10,3.2555111642354576e-10,3.195094016418772e-10
SmoothGauss,Sob-NUS,4,4096,12,nus,True,27,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,2.567119332467013e-10,3.9197170510363057e-10,4.1724410623330555e-10,3.0037798339182143e-10,2.753767541667847e-10,2.6820101128300243e-10
SmoothGauss,Sob-NUS,4,4096,12,nus,True,31,7.807922361057898e-07,7.043553436616098e-09,0.012731301605417683,3.1141833419884315,2.223491373540663e-10,3.4037755310350035e-10,3.629974125276375e-10,2.535689330387383e-10,2.3514047700381487e-10,2.3004097775514745e-10
SmoothGauss,Sob-NUS,4,16384,14,nus,True,7,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,5.7924357531621975e-11,8.59265917303407e-11,9.130882604739857e-11,1.1931634917740363e-10,7.612017792984529e-11,9.047878043666764e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,11,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,3.64330195881681e-11,5.418882418999755e-11,5.8077432813566466e-11,5.686897841263053e-11,4.3178978872165607e-11,4.41904776827212e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,15,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,2.6535821350743522e-11,3.961097363609933e-11,4.2306316787467264e-11,3.554302647106342e-11,3.0119760449245305e-11,2.9258354925011765e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,19,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,2.128566102439012e-11,3.250410969073283e-11,3.4817226742236334e-11,2.665405538781911e-11,2.3668970444616436e-11,2.2882284054093515e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,23,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,1.7841576447347016e-11,2.67512237170183e-11,2.8653194325873116e-11,2.1704083588253943e-11,1.9231135453448874e-11,1.8961492847585026e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,27,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,1.4697009961311193e-11,2.2115234394951667e-11,2.3707356664685886e-11,1.7262432909577904e-11,1.5821977561266477e-11,1.5391163278727468e-11
SmoothGauss,Sob-NUS,4,16384,14,nus,True,31,-1.2373253523379168e-07,4.0370846119305367e-10,0.03558350862789419,2.9436798041670973,1.2662900041294803e-11,1.9269426431328823e-11,2.0650776011138006e-11,1.4721388834656375e-11,1.3567986815353166e-11,1.3246504314120829e-11
SmoothGauss,Sob-NUS,4,65536,16,nus,True,7,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,3.813033776372308e-12,5.614849472680423e-12,5.985324098204027e-12,7.740283260402718e-12,5.093636673920451e-12,5.87863849743421e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,11,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,2.4187041737862067e-12,3.642512982058024e-12,3.884910944280033e-12,3.7252803245172915e-12,2.8569453947696647e-12,2.9062272937267405e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,15,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,1.7890620098172293e-12,2.699580819161526e-12,2.875742219347001e-12,2.4255637450053556e-12,2.0508502885673357e-12,1.990778867630673e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,19,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,1.4181484733578111e-12,2.1737482094807135e-12,2.325531046312563e-12,1.8144339312738534e-12,1.5641692056504862e-12,1.5408052870807968e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,23,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,1.1622660550983685e-12,1.789151315219656e-12,1.9120205011024452e-12,1.4305460479399846e-12,1.2757299136150732e-12,1.2446201963871822e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,27,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,9.888006208127606e-13,1.525477331907896e-12,1.6303669230535377e-12,1.166787948914397e-12,1.065035050408534e-12,1.0390583892750683e-12
SmoothGauss,Sob-NUS,4,65536,16,nus,True,31,4.3791035071489924e-08,2.7031935900535088e-11,0.00533354318995129,2.9895049698794454,8.618722705150025e-13,1.3471805005283376e-12,1.439863132160672e-12,9.90994924554464e-13,9.171135974800399e-13,8.961460840519589e-13
SmoothGauss,Sob-NUS,8,64,6,nus,True,7,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,5.405809197187565e-06,7.678986819873538e-06,8.155241983603849e-06,1.0737120677393684e-05,6.9718676066690355e-06,8.189714231247713e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,11,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,3.4193577444089533e-06,4.9961278172573175e-06,5.312135414296274e-06,5.151925759565066e-06,4.047208364409595e-06,4.0636901028751574e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,15,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,2.4745338578246485e-06,3.714251251090339e-06,3.96897811395522e-06,3.3115925735745554e-06,2.8341561196549717e-06,2.7244068170719226e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,19,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,1.97401801295716e-06,2.9709502237779692e-06,3.1795949299588503e-06,2.5165579164143215e-06,2.1664427966205867e-06,2.1362147502476414e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,23,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,1.6216485573918297e-06,2.434866219422687e-06,2.6008162330322784e-06,1.9840745166663147e-06,1.744067156545362e-06,1.7222375978857139e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,27,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,1.4053468553324642e-06,2.100719148331126e-06,2.246342658430052e-06,1.645881350920487e-06,1.5080774485015131e-06,1.4684302865382864e-06
SmoothGauss,Sob-NUS,8,64,6,nus,True,31,3.6916151945396176e-05,3.739948387242313e-05,0.16146278425958244,3.1157475763229643,1.2219110104108027e-06,1.8393099126693693e-06,1.9657431653391823e-06,1.400131642739012e-06,1.2859709042064731e-06,1.268338401916858e-06
SmoothGauss,Sob-NUS,8,256,8,nus,True,7,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,6.206549408069785e-07,9.027871108738501e-07,9.539804178698991e-07,1.2316617583372362e-06,8.120549340969039e-07,9.402079756806105e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,11,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,3.9989046086103127e-07,5.930705648028686e-07,6.301327179754655e-07,6.13110059106369e-07,4.77161473590182e-07,4.826658066880759e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,15,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,2.881349534536287e-07,4.447226513033231e-07,4.723275738090398e-07,3.8068119105808663e-07,3.2322171988847143e-07,3.153080343997257e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,19,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,2.3088509008497488e-07,3.6198715737146544e-07,3.8500721375740673e-07,2.908784312930529e-07,2.556758817100037e-07,2.490083140088743e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,23,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,1.8846469211524924e-07,2.9593794358495734e-07,3.148177964519134e-07,2.274812730385704e-07,2.0469141044791414e-07,1.9973333990501203e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,27,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,1.6433925096258993e-07,2.513232788133043e-07,2.683678434996367e-07,1.926117380484013e-07,1.7596816248992328e-07,1.720559700450352e-07
SmoothGauss,Sob-NUS,8,256,8,nus,True,31,4.434283352887483e-06,4.27497677415994e-06,0.09205081582644739,2.9632656392128944,1.399997312544857e-07,2.180219546857804e-07,2.322843785163502e-07,1.595784224640403e-07,1.4799024865038934e-07,1.4506116503915939e-07
SmoothGauss,Sob-NUS,8,1024,10,nus,True,7,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,1.0130413943573441e-07,1.532327119775475e-07,1.624274220006466e-07,1.9960499375037394e-07,1.3363926619724124e-07,1.52024664409715e-07
SmoothGauss,Sob-NUS,8,1024,10,nus,True,11,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,6.373614107277029e-08,1.002446349521205e-07,1.0672621478138254e-07,9.867417517646765e-08,7.593281231500384e-08,7.74400581843876e-08
SmoothGauss,Sob-NUS,8,1024,10,nus,True,15,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,4.626540340033791e-08,7.380312610412474e-08,7.845309514614125e-08,6.216655886279087e-08,5.219194334423996e-08,5.135405907793584e-08
SmoothGauss,Sob-NUS,8,1024,10,nus,True,19,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,3.7106156271320527e-08,5.875016291353604e-08,6.248913852400455e-08,4.711301262618115e-08,4.097718943711885e-08,4.023139938331618e-08
SmoothGauss,Sob-NUS,8,1024,10,nus,True,23,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,3.031437595931633e-08,4.9682821558287444e-08,5.273750269885781e-08,3.6874023648031146e-08,3.2759814800447244e-08,3.22971157906176e-08
SmoothGauss,Sob-NUS,8,1024,10,nus,True,27,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,2.554682400884708e-08,4.189669697273659e-08,4.462437667897839e-08,2.970448712652655e-08,2.7235986280032502e-08,2.6644106677115773e-08
SmoothGauss,Sob-NUS,8,1024,10,nus,True,31,-4.42814532232381e-06,6.945094978295403e-07,0.024950728366087728,2.9528171945894166,2.2363422013373504e-08,3.674844543462082e-08,3.9148666316430646e-08,2.5648524004476914e-08,2.3713098655869135e-08,2.3274835544153753e-08
SmoothGauss,Sob-NUS,8,4096,12,nus,True,7,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,9.226247900110572e-09,1.3862619579030661e-08,1.4805940479005567e-08,1.9435288674759923e-08,1.2296831529085717e-08,1.4599793447826e-08
SmoothGauss,Sob-NUS,8,4096,12,nus,True,11,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,5.9229948793428644e-09,9.076347119905565e-09,9.669291960756761e-09,9.07604219399021e-09,7.0410051887679485e-09,7.130376875928216e-09
SmoothGauss,Sob-NUS,8,4096,12,nus,True,15,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,4.33925743897054e-09,6.866689744557214e-09,7.315043335270587e-09,5.891965789826582e-09,4.930249910407954e-09,4.844996102942739e-09
SmoothGauss,Sob-NUS,8,4096,12,nus,True,19,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,3.428286158893607e-09,5.4311284460658905e-09,5.813234474888894e-09,4.397904112919041e-09,3.8101236332665585e-09,3.7219615406553132e-09
SmoothGauss,Sob-NUS,8,4096,12,nus,True,23,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,2.797655278817837e-09,4.413564842379387e-09,4.717852616663148e-09,3.399058352940953e-09,3.091120229683038e-09,2.9761642247761354e-09
SmoothGauss,Sob-NUS,8,4096,12,nus,True,27,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,2.409300509215811e-09,3.799879484240794e-09,4.071289626265949e-09,2.8794334488862775e-09,2.6074899023770867e-09,2.5497030430928232e-09
SmoothGauss,Sob-NUS,8,4096,12,nus,True,31,-2.7185819599368247e-08,6.542144104792594e-08,-0.010846726923453117,2.964119808030753,2.0955165713721926e-09,3.265107217756629e-09,3.5113044817977503e-09,2.407079078464905e-09,2.238010969706272e-09,2.1823818495152852e-09
SmoothGauss,Sob-NUS,8,16384,14,nus,True,7,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,1.537321666862618e-09,2.2956824752614404e-09,2.4382997294904695e-09,3.1800980601499693e-09,2.0371597411903544e-09,2.3936132569497566e-09
SmoothGauss,Sob-NUS,8,16384,14,nus,True,11,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,9.765394320757663e-10,1.4732332039373874e-09,1.5681333206998094e-09,1.525581272118236e-09,1.1653736144074638e-09,1.1849332469779316e-09
SmoothGauss,Sob-NUS,8,16384,14,nus,True,15,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,7.339437122675595e-10,1.1417020297010888e-09,1.2115726608273841e-09,1.004756453144449e-09,8.400074371535356e-10,8.2116820057865e-10
SmoothGauss,Sob-NUS,8,16384,14,nus,True,19,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,5.731773108692082e-10,8.937542999276015e-10,9.561103619046655e-10,7.314314463891505e-10,6.385810692076474e-10,6.226509335417951e-10
SmoothGauss,Sob-NUS,8,16384,14,nus,True,23,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,4.750542773752588e-10,7.459600813827064e-10,7.946517346542091e-10,5.864989684849735e-10,5.163811316263409e-10,5.087279549781108e-10
SmoothGauss,Sob-NUS,8,16384,14,nus,True,27,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,4.1098507868947237e-10,6.432450522252976e-10,6.870811689800273e-10,4.812951307124479e-10,4.4043663194357553e-10,4.309122942479631e-10
SmoothGauss,Sob-NUS,8,16384,14,nus,True,31,-1.1076122879197865e-07,1.1029503400688994e-08,0.00432333313925193,2.951533257839215,3.562026544022393e-10,5.535865424931337e-10,5.928965861541539e-10,4.065964089941016e-10,3.801621183822087e-10,3.696477175860036e-10
SmoothGauss,Sob-NUS,8,65536,16,nus,True,7,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,1.1651058692265931e-10,1.7334081935419955e-10,1.8443561319682202e-10,2.352469879334203e-10,1.5360566474450048e-10,1.7846676743886813e-10
SmoothGauss,Sob-NUS,8,65536,16,nus,True,11,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,7.249297266836939e-11,1.1005287103128955e-10,1.1681427201292673e-10,1.1445007331762555e-10,8.714640682048032e-11,8.917565953170514e-11
SmoothGauss,Sob-NUS,8,65536,16,nus,True,15,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,5.397453050888132e-11,8.325311788981126e-11,8.848780057755694e-11,7.255352408231337e-11,6.179177192156986e-11,5.986297056576301e-11
SmoothGauss,Sob-NUS,8,65536,16,nus,True,19,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,4.216404979546503e-11,6.440303776860908e-11,6.850993291421143e-11,5.281871069152859e-11,4.635540246053143e-11,4.5252228438095324e-11
SmoothGauss,Sob-NUS,8,65536,16,nus,True,23,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,3.544491980113436e-11,5.339620778021132e-11,5.7372641928741665e-11,4.244834071702543e-11,3.8109047243265705e-11,3.740463851289455e-11
SmoothGauss,Sob-NUS,8,65536,16,nus,True,27,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,3.01867929221777e-11,4.601162709995953e-11,4.925171492726282e-11,3.5263739405360644e-11,3.232518774409256e-11,3.1552276610814345e-11
SmoothGauss,Sob-NUS,8,65536,16,nus,True,31,-7.501077433536606e-08,8.080832169714304e-10,0.004165324435124294,2.9661697456713556,2.58099738637411e-11,3.99000886856766e-11,4.273625807023128e-11,2.97508289105711e-11,2.733831299733825e-11,2.692358641125841e-11
SmoothGauss,Sob-NUS,16,64,6,nus,True,7,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,9.14293490844449e-06,1.319555054682424e-05,1.3977312678769997e-05,1.841097011404179e-05,1.2100047902822104e-05,1.3945705521729573e-05
SmoothGauss,Sob-NUS,16,64,6,nus,True,11,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,5.728929177563335e-06,8.628444933951872e-06,9.146521902310587e-06,8.936019309091348e-06,6.8376935419206214e-06,6.964660132661513e-06
SmoothGauss,Sob-NUS,16,64,6,nus,True,15,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,4.1780795388672355e-06,6.244273569480075e-06,6.645058019029374e-06,5.6494620029552625e-06,4.7531126641531415e-06,4.634484169849942e-06
SmoothGauss,Sob-NUS,16,64,6,nus,True,19,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,3.3479717800566065e-06,5.0167543982475e-06,5.31689135985539e-06,4.222564165330934e-06,3.696780887399092e-06,3.6149344123371693e-06
SmoothGauss,Sob-NUS,16,64,6,nus,True,23,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,2.7604808277477527e-06,4.159484520741052e-06,4.427780642525518e-06,3.3359638718098184e-06,3.0205851335916666e-06,2.9256640178961456e-06
SmoothGauss,Sob-NUS,16,64,6,nus,True,27,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,2.3022271230322287e-06,3.4319756284469865e-06,3.653048701833005e-06,2.6878666455978563e-06,2.458066261539176e-06,2.4018648663762877e-06
SmoothGauss,Sob-NUS,16,64,6,nus,True,31,5.718845923512289e-05,6.369698806914111e-05,0.00475719707861209,2.9942135814261737,2.004179207009764e-06,2.9858054102912305e-06,3.188601453657293e-06,2.2844866192142106e-06,2.1394358315738863e-06,2.077304815499504e-06
SmoothGauss,Sob-NUS,16,256,8,nus,True,7,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,1.2111635956979368e-06,1.7489044091463509e-06,1.8560194815941514e-06,2.4468326895646884e-06,1.5694981446298529e-06,1.8448074833100105e-06
SmoothGauss,Sob-NUS,16,256,8,nus,True,11,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,7.555541480310834e-07,1.1185002940581335e-06,1.191445383835375e-06,1.1676629942790297e-06,9.020453638779659e-07,9.125691554107831e-07
SmoothGauss,Sob-NUS,16,256,8,nus,True,15,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,5.676529135654916e-07,8.517293315842413e-07,9.06561681832267e-07,7.5374798398592e-07,6.434616561777599e-07,6.234023944259691e-07
SmoothGauss,Sob-NUS,16,256,8,nus,True,19,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,4.380936760623991e-07,6.539771409698997e-07,6.951384550609611e-07,5.499878499829879e-07,4.84034198219275e-07,4.69259912098449e-07
SmoothGauss,Sob-NUS,16,256,8,nus,True,23,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,3.678572407775007e-07,5.459749378841974e-07,5.807259791059932e-07,4.3636007827828774e-07,3.9818184020193794e-07,3.8607730110853036e-07
SmoothGauss,Sob-NUS,16,256,8,nus,True,27,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,3.1202568092911486e-07,4.642712505858928e-07,4.953226757184271e-07,3.624062765193323e-07,3.331358296528577e-07,3.2482519696016433e-07
SmoothGauss,Sob-NUS,16,256,8,nus,True,31,-2.7242204862967157e-05,8.501956165934526e-06,0.08950316932639936,3.076693512988032,2.7422175325346025e-07,4.053658329471052e-07,4.3469194630073227e-07,3.1561361593431306e-07,2.9119258576692455e-07,2.8579108731402226e-07
SmoothGauss,Sob-NUS,16,1024,10,nus,True,7,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,1.9737601814260606e-07,2.9882363089101816e-07,3.16382526921996e-07,4.043103201938958e-07,2.6284838747875464e-07,3.0465795984139175e-07
